Car Name,Brand,Model,Color,Mileage_KM,Location,Posted Date,Price_EGP
Toyota Avanza 2008,Toyota,Avanza,Red,130000,shobra,4/16/2025,952786
Toyota Corolla 2000,Toyota,Corolla,White,300000,el salam city,4/16/2025,873846
Toyota Corolla 2008,Toyota,Corolla,Silver,248000,damietta,4/16/2025,389364
Toyota Auris 2014,Toyota,Auris,Blue,210000,tagamo3 - new cairo,4/16/2025,361463
Toyota Corolla 2021,Toyota,Corolla,Gold,122000,giza,4/16/2025,401058
Toyota Corolla 2015,Toyota,Corolla,Black,130000,damanhur,4/16/2025,460853
Toyota Corolla 1998,Toyota,Corolla,Silver,170000,cairo,4/2/2025,595500
Toyota Avanza 2008,Toyota,Avanza,Red,500000,alexandria,4/16/2025,925434
Toyota Yaris 2014,Toyota,Yaris,Black,137000,agamy,4/15/2025,680265
Toyota Corolla 2020,Toyota,Corolla,White,90000,tanta,4/16/2025,588711
Toyota Corona 1988,Toyota,Corona,White,226000,sohag,4/16/2025,753356
Toyota Avanza 2007,Toyota,Avanza,Gold,,dakahlia,4/15/2025,531502
Toyota Corolla 2018,Toyota,Corolla,Black,91000,alexandria,4/15/2025,670854
Toyota Yaris 2007,Toyota,Yaris,Black,75000,dokki,4/14/2025,966960
Toyota Corolla 2011,Toyota,Corolla,Black,160000,sheraton,4/14/2025,959558
Toyota Yaris 2014,Toyota,Yaris,Black,137000,agamy,4/14/2025,821447
Toyota Corolla 2002,Toyota,Corolla,Silver,135000,sharqia,4/14/2025,319834
Toyota Corolla 2019,Toyota,Corolla,Petroleum,41000,maadi,4/14/2025,343682
Toyota Corolla 2008,Toyota,Corolla,Black,132000,mansoura,4/13/2025,325499
Toyota Corolla 2008,Toyota,Corolla,Dark red,165000,zagazig,4/13/2025,855578
Toyota Corolla 2016,Toyota,Corolla,Black,209000,cairo,4/13/2025,809245
Toyota Corolla 2008,Toyota,Corolla,Gray,200000,tagamo3 - new cairo,4/13/2025,430791
Toyota Yaris 2007,Toyota,Yaris,Silver,302000,damanhur,4/12/2025,749545
Toyota Corolla 2005,Toyota,Corolla,Blue,190000,gharbia,4/12/2025,628947
Toyota Yaris 2007,Toyota,Yaris,Red,260000,mokattam,4/11/2025,694997
Toyota Avanza 2009,Toyota,Avanza,Gold,200000,sharqia,4/11/2025,646292
Toyota Corolla 2013,Toyota,Corolla,White,300000,mansoura,4/11/2025,783631
Toyota Corolla 2000,Toyota,Corolla,Red,200000,tanta,4/11/2025,650590
Toyota Corolla 1996,Toyota,Corolla,Petroleum,89000,mansoura,4/11/2025,397170
Toyota Corolla 2012,Toyota,Corolla,Cyan,200000,kafr el-sheikh,4/11/2025,824239
Toyota Corolla 1998,Toyota,Corolla,White,290000,kafr el-sheikh,4/11/2025,737521
Toyota Corolla 2019,Toyota,Corolla,Silver,170000,borg el arab,4/11/2025,561203
Toyota Corolla 2010,Toyota,Corolla,White,237000,badr city,4/10/2025,938075
Toyota Corolla 2004,Toyota,Corolla,Gold,215000,gharbia,4/10/2025,963873
Toyota Corolla 2022,Toyota,Corolla,Silver,68000,zagazig,4/10/2025,696534
Toyota Fortuner 2024,Toyota,Fortuner,Silver,53000,cairo,4/9/2025,533239
Toyota Corona 1992,Toyota,Corona,Mocha,500000,giza,4/9/2025,713063
Toyota Corolla 2016,Toyota,Corolla,Black,140000,dokki,4/9/2025,843667
Toyota Corolla 2009,Toyota,Corolla,Black,100000,imbaba,4/9/2025,525170
Toyota Belta 2022,Toyota,Belta,Brown,25000,heliopolis,4/8/2025,740189
Toyota Corolla 2024,Toyota,Corolla,Petroleum,9000,heliopolis,4/8/2025,393734
Toyota Belta 2022,Toyota,Belta,Dark red,22000,maadi,4/8/2025,376957
Toyota Yaris 2008,Toyota,Yaris,Silver,278000,cairo,4/8/2025,860069
Toyota Corolla 2013,Toyota,Corolla,Silver,295000,suez,4/8/2025,526006
Toyota Avanza 2009,Toyota,Avanza,Silver,263608,nasr city,4/7/2025,800327
Toyota Avanza 2017,Toyota,Avanza,Silver,77000,menouf,4/7/2025,994466
Toyota Yaris 2015,Toyota,Yaris,Gray,183000,mansoura,4/7/2025,710183
Toyota Corolla 2015,Toyota,Corolla,Gold,198000,6-Oct,4/7/2025,940037
Toyota Yaris 2020,Toyota,Yaris,Red,10000,cairo,4/7/2025,949067
Toyota Corolla Cross 2020,Toyota,Corolla Cross,White,220000,kafr el-dawwar,4/7/2025,581204
Toyota Corolla 2022,Toyota,Corolla,Silver,23000,6-Oct,4/7/2025,330274
Toyota Corolla 2012,Toyota,Corolla,Gray,135000,el haram,4/7/2025,671854
Toyota Corolla 2008,Toyota,Corolla,Red,319000,nasr city,4/6/2025,668864
Toyota Hiace 2010,Toyota,Hiace,White,160000,asyut,4/6/2025,907632
Toyota Corolla 2013,Toyota,Corolla,Black,150000,10th of ramadan,4/6/2025,716592
Toyota Fortuner 2021,Toyota,Fortuner,Black,140000,tagamo3 - new cairo,4/6/2025,513449
Toyota Corolla 2007,Toyota,Corolla,Dark blue,300000,sharqia,4/6/2025,365590
Toyota Corolla 2013,Toyota,Corolla,Petroleum,126000,cairo,4/6/2025,727125
Toyota Corolla 2020,Toyota,Corolla,Bronze,105000,6-Oct,4/6/2025,981117
Toyota Corolla 1996,Toyota,Corolla,Gray,370000,obour city,4/6/2025,914197
Toyota Yaris 2008,Toyota,Yaris,Cyan,105000,helwan,4/6/2025,446319
Toyota Yaris 2007,Toyota,Yaris,Dark red,196000,kafr el-dawwar,4/5/2025,479925
Toyota Avanza 2014,Toyota,Avanza,Gray,131000,el haram,4/5/2025,968788
Toyota Corolla 2007,Toyota,Corolla,Black,220000,al shorouk,4/5/2025,665843
Toyota Corolla 1993,Toyota,Corolla,Silver,319000,damietta,4/5/2025,304612
Toyota Corolla 2008,Toyota,Corolla,Black,235000,quesna,4/4/2025,510277
Toyota Yaris 2006Verified User,Toyota,Yaris,Blue,31000,6-Oct,4/4/2025,891608
Toyota Corolla 2007,Toyota,Corolla,Silver,400000,alexandria,4/4/2025,520705
Toyota Yaris 2015,Toyota,Yaris,Black,150000,6-Oct,4/4/2025,990812
Toyota Corolla 2022Verified User,Toyota,Corolla,Cyan,100000,zamalek,4/4/2025,675720
Toyota Rumion 2022,Toyota,Rumion,Black,40000,shobra,4/3/2025,603609
Toyota Camry 2008,Toyota,Camry,Black,132000,tanta,4/3/2025,444366
Toyota Corolla 2021,Toyota,Corolla,Blue,29000,cairo,4/3/2025,881086
Toyota Corolla 1994,Toyota,Corolla,Red,,cairo,4/3/2025,815418
Toyota Corolla 2020,Toyota,Corolla,Silver,67000,zagazig,4/3/2025,597224
Toyota Avanza 2016,Toyota,Avanza,Silver,135000,alexandria,4/3/2025,314797
Toyota Corolla 2008,Toyota,Corolla,Silver,380000,mokattam,4/3/2025,673317
Toyota Yaris 2015,Toyota,Yaris,Blue,145000,mokattam,4/3/2025,494876
Toyota Avanza 2009,Toyota,Avanza,Silver,250000,abu hummus,4/2/2025,805278
Toyota Corolla 2009,Toyota,Corolla,Silver,135000,tanta,4/2/2025,570977
Toyota Corolla 2018,Toyota,Corolla,White,120000,sohag,4/2/2025,570476
Toyota Corolla 2020,Toyota,Corolla,Black,125000,6-Oct,4/2/2025,417044
Toyota Tercel 1997,Toyota,Tercel,Green,20000,el haram,4/2/2025,594905
Toyota Avanza 2009,Toyota,Avanza,Gold,264000,giza,4/2/2025,628607
Toyota Corolla 2022,Toyota,Corolla,Black,140000,cairo,4/2/2025,858697
Toyota Yaris 2008,Toyota,Yaris,Blue,184000,luxor,4/2/2025,490147
Toyota Corolla 2016,Toyota,Corolla,Cyan,136000,10th of ramadan,4/1/2025,708812
Toyota Corolla 2010,Toyota,Corolla,Black,300000,ismailia,4/1/2025,352407
Toyota Echo 2000,Toyota,Echo,Red,150000,6-Oct,3/31/2025,645848
Toyota Fortuner 2022,Toyota,Fortuner,Dark blue,122000,sheikh zayed city,3/31/2025,670547
Toyota Yaris 2008,Toyota,Yaris,Red,200000,nasr city,3/31/2025,588176
Toyota Tercel 1997Verified User,Toyota,Tercel,White,200000,giza,3/31/2025,943451
Toyota Yaris 2007,Toyota,Yaris,Black,245000,cairo,3/30/2025,505809
Toyota Corolla 2015,Toyota,Corolla,Gray,280000,cairo,3/29/2025,814403
Toyota Corolla 2015,Toyota,Corolla,Silver,140000,sohag,3/28/2025,952041
Toyota Corolla 2010,Toyota,Corolla,Black,,bilbeis,3/28/2025,439937
Toyota Yaris 2008,Toyota,Yaris,Petroleum,375000,faiyum,3/28/2025,800521
Toyota Corolla 2010,Toyota,Corolla,Red,126000,mohandessin,3/27/2025,574075
Toyota Corolla 2019,Toyota,Corolla,Olive,285000,sheikh zayed city,3/27/2025,834230
Toyota Corolla 2004,Toyota,Corolla,Silver,345000,kafr el zayat,3/27/2025,407328
Toyota Corolla 2007,Toyota,Corolla,Eggplant,225000,sharqia,3/27/2025,735474
Toyota Corolla 2015,Toyota,Corolla,Red,140000,tagamo3 - new cairo,3/27/2025,819754
Toyota Land Cruiser 2022,Toyota,Land Cruiser,White,10000,el mahalla,3/27/2025,867882
Toyota Corolla 2022,Toyota,Corolla,White,29500,alexandria,3/27/2025,517455
Toyota Corolla 2009,Toyota,Corolla,Black,199990,sheikh zayed city,3/27/2025,631073
Toyota Corolla 1981,Toyota,Corolla,White,,imbaba,3/26/2025,379243
Toyota Yaris 2006,Toyota,Yaris,Black,142000,nasr city,3/26/2025,342212
Toyota Corolla 2022,Toyota,Corolla,Black,58000,heliopolis,3/26/2025,901634
Toyota Corolla 2008,Toyota,Corolla,Black,171000,tanta,3/25/2025,453254
Toyota Corolla 1985,Toyota,Corolla,Petroleum,,6-Oct,3/25/2025,783596
Toyota Corolla 2008,Toyota,Corolla,Green,218000,alexandria,3/25/2025,993650
Toyota Corolla 1996,Toyota,Corolla,Red,250000,minya al qamh,3/25/2025,366983
Toyota Corolla 2001,Toyota,Corolla,Gold,400000,zagazig,3/25/2025,431794
Toyota Corolla 2015,Toyota,Corolla,Black,90000,cairo,3/25/2025,663899
Toyota Corolla 2022,Toyota,Corolla,Silver,40500,sharqia,3/24/2025,826300
Toyota Corolla 2014,Toyota,Corolla,Silver,100000,tagamo3 - new cairo,3/24/2025,787296
Toyota Yaris 2008,Toyota,Yaris,Petroleum,175000,6-Oct,3/24/2025,478476
Toyota Avanza 2015,Toyota,Avanza,Petroleum,290000,faiyum,3/24/2025,821522
Toyota Microbus 2022,Toyota,Microbus,White,300000,el marg,3/24/2025,801039
Toyota Corolla 2008,Toyota,Corolla,Black,188000,agamy,3/23/2025,527992
Toyota Corolla 1991,Toyota,Corolla,Black,150000,beni suef,3/23/2025,683502
Toyota Corolla Cross 1999,Toyota,Corolla Cross,Red,400000,giza,3/23/2025,758846
Toyota Fortuner 2025Verified User,Toyota,Fortuner,Black,8000,mohandessin,3/23/2025,401621
Toyota Corolla 2022,Toyota,Corolla,White,29500,alexandria,3/22/2025,741075
Toyota Yaris 2015,Toyota,Yaris,Bronze,332000,giza,3/22/2025,330575
Toyota Corolla 2010,Toyota,Corolla,White,200000,el salam city,3/22/2025,399848
Toyota Yaris 2008,Toyota,Yaris,Dark grey,220000,sadat city,3/22/2025,805917
Toyota Corolla 2001,Toyota,Corolla,Gold,600000,zagazig,3/22/2025,842141
Toyota Yaris 2015,Toyota,Yaris,White,82000,alexandria,3/22/2025,671073
Toyota Corolla 2019Verified User,Toyota,Corolla,White,105000,abu qir,3/21/2025,591429
Toyota Corolla 2014,Toyota,Corolla,Petroleum,147167,abu kabir,3/21/2025,475980
Toyota Corolla 2006,Toyota,Corolla,Champagne,,cairo,3/21/2025,458736
Toyota Corolla 2023Verified User,Toyota,Corolla,Dark grey,9000,6-Oct,3/20/2025,539240
Toyota Corolla 2018,Toyota,Corolla,Bronze,105000,cairo,3/20/2025,510866
Toyota Avanza 2009,Toyota,Avanza,Silver,32000,banha,3/19/2025,336744
Toyota Corolla 2007,Toyota,Corolla,Black,255000,kafr el-sheikh,3/19/2025,867597
Toyota Yaris 2015,Toyota,Yaris,Cyan,169000,cairo,3/19/2025,764000
Toyota Corolla 2015,Toyota,Corolla,Gray,121000,quesna,3/19/2025,825525
Toyota Corolla 2019,Toyota,Corolla,Black,175000,borg el arab,3/19/2025,947466
Toyota Corolla 2015,Toyota,Corolla,Black,230000,quesna,3/19/2025,673720
Toyota Corolla 2019,Toyota,Corolla,Bronze,150000,port said,3/19/2025,861270
Toyota Corolla 2013,Toyota,Corolla,Silver,175000,cairo,3/19/2025,500262
Toyota Corolla 2022,Toyota,Corolla,Black,139000,tagamo3 - new cairo,3/18/2025,475058
Toyota Corolla 1997,Toyota,Corolla,Silver,,sohag,3/18/2025,820329
Toyota Yaris 2008,Toyota,Yaris,Gray,102000,zamalek,3/18/2025,597727
Toyota Cressida 1989,Toyota,Cressida,White,152000,alexandria,3/18/2025,721663
Toyota Corolla 2013,Toyota,Corolla,Dark grey,192000,badr city,3/18/2025,894893
Toyota Corolla 2021,Toyota,Corolla,Black,140000,tagamo3 - new cairo,3/18/2025,392983
Toyota Corolla 2008,Toyota,Corolla,Silver,,10th of ramadan,3/18/2025,873485
Toyota Corolla 2007,Toyota,Corolla,Dark blue,530000,al shorouk,3/18/2025,995962
Toyota Corolla 2021,Toyota,Corolla,Silver,140000,shobra,3/18/2025,693317
Mitsubishi Xpander 2023,Mitsubishi,Xpander,Gray,9500,sadat city,6/2/2025,490929
Mitsubishi Lancer EX Shark 2015,Mitsubishi,Lancer EX Shark,White,70000,tagamo3 - new cairo,6/2/2025,502105
Mitsubishi Mirage 2023,Mitsubishi,Mirage,Red,36000,cairo,6/2/2025,308936
Mitsubishi Attrage 2016,Mitsubishi,Attrage,Black,183450,alexandria,6/2/2025,614133
Mitsubishi Lancer EX Shark 2018,Mitsubishi,Lancer EX Shark,Red,140000,nasr city,6/2/2025,493358
Mitsubishi Lancer Crystala 1998,Mitsubishi,Lancer Crystala,Blue,220000,cairo,6/2/2025,808788
Mitsubishi Lancer EX Shark 2016Verified User,Mitsubishi,Lancer EX Shark,Dark grey,150000,tagamo3 - new cairo,6/2/2025,746225
Mitsubishi Lancer EX Shark 2016,Mitsubishi,Lancer EX Shark,Dark grey,150000,6-Oct,6/2/2025,416048
Mitsubishi Lancer Crystala 1999,Mitsubishi,Lancer Crystala,Blue,227000,tagamo3 - new cairo,6/2/2025,804446
Mitsubishi Pajero 2015,Mitsubishi,Pajero,Black,210000,maadi,6/2/2025,508542
Mitsubishi Lancer EX Shark 2016,Mitsubishi,Lancer EX Shark,White,140000,mansoura,6/2/2025,800980
Mitsubishi Lancer EX Shark 2017,Mitsubishi,Lancer EX Shark,Red,35000,giza,6/2/2025,457174
Mitsubishi Lancer Crystala 1999,Mitsubishi,Lancer Crystala,Silver,260000,dakahlia,6/2/2025,532065
Mitsubishi Lancer Puma 2007,Mitsubishi,Lancer Puma,Black,220000,mit ghamr,6/2/2025,448554
Mitsubishi Lancer EX Shark 2015,Mitsubishi,Lancer EX Shark,Gray,93000,ismailia,6/2/2025,298092
Mitsubishi Lancer Puma 2007,Mitsubishi,Lancer Puma,Silver,215000,sohag,6/2/2025,418134
Mitsubishi Eclipse Cross 2023,Mitsubishi,Eclipse Cross,Red,73000,shobra,6/2/2025,688659
Mitsubishi Lancer Puma 2008,Mitsubishi,Lancer Puma,Silver,318000,madinaty,6/2/2025,617626
Mitsubishi Eclipse Cross 2024,Mitsubishi,Eclipse Cross,Gray,19000,hadayek october,6/2/2025,453733
Mitsubishi Lancer EX Shark 2016,Mitsubishi,Lancer EX Shark,Red,211000,tagamo3 - new cairo,6/2/2025,775715
Mitsubishi Lancer Puma 2005,Mitsubishi,Lancer Puma,Silver,160000,tanta,6/2/2025,831454
Mitsubishi Lancer Puma 2006,Mitsubishi,Lancer Puma,Black,360000,giza,6/2/2025,563491
Mitsubishi Lancer Puma 2008,Mitsubishi,Lancer Puma,Black,220000,zagazig,6/2/2025,517813
Mitsubishi Lancer Puma 2006,Mitsubishi,Lancer Puma,Silver,293000,maadi,6/2/2025,531729
Mitsubishi Lancer Puma 2007,Mitsubishi,Lancer Puma,Dark blue,200000,dakahlia,6/2/2025,433775
Mitsubishi Pajero 2014,Mitsubishi,Pajero,Silver,150000,maadi,6/1/2025,731593
Mitsubishi Pajero 2016,Mitsubishi,Pajero,White,155000,cairo,6/1/2025,738964
Mitsubishi Lancer 2007,Mitsubishi,Lancer,Silver,200000,qena,6/1/2025,780496
Mitsubishi Lancer Crystala 1996,Mitsubishi,Lancer Crystala,Green,400000,al shorouk,6/1/2025,373857
Mitsubishi Lancer Puma 2007,Mitsubishi,Lancer Puma,Gold,500000,el haram,6/1/2025,391868
Mitsubishi Lancer EX Shark 2015,Mitsubishi,Lancer EX Shark,Black,120000,sharqia,6/1/2025,791327
Mitsubishi Lancer Crystala 1998,Mitsubishi,Lancer Crystala,Red,450000,agamy,6/1/2025,339091
Mitsubishi Lancer 2002,Mitsubishi,Lancer,Silver,200000,dakahlia,6/1/2025,726522
Mitsubishi Lancer Puma 2009,Mitsubishi,Lancer Puma,Dark grey,173000,kafr el-sheikh,6/1/2025,450143
Mitsubishi Lancer EX Shark 2015,Mitsubishi,Lancer EX Shark,White,122000,zagazig,6/1/2025,496179
Mitsubishi Eclipse Cross 2020,Mitsubishi,Eclipse Cross,Silver,55000,alexandria,5/31/2025,752342
Mitsubishi Eclipse Cross 2018,Mitsubishi,Eclipse Cross,Red,94000,ashmoun,5/31/2025,717682
Mitsubishi Lancer EX Shark 2016,Mitsubishi,Lancer EX Shark,Silver,130000,mokattam,5/31/2025,697195
Mitsubishi Lancer EX Shark 2017,Mitsubishi,Lancer EX Shark,Dark grey,152000,6-Oct,5/31/2025,698219
Mitsubishi Xpander 2023,Mitsubishi,Xpander,White,130000,nasr city,5/31/2025,291895
Mitsubishi Lancer EX Shark 2015,Mitsubishi,Lancer EX Shark,Black,240000,obour city,5/31/2025,690199
Mitsubishi Lancer Puma 2006,Mitsubishi,Lancer Puma,Black,330000,aswan,5/31/2025,332654
Mitsubishi Lancer EX Shark 2014,Mitsubishi,Lancer EX Shark,Red,145000,al shorouk,5/31/2025,843962
Mitsubishi Lancer EX Shark 2016,Mitsubishi,Lancer EX Shark,Red,158000,10th of ramadan,5/31/2025,585986
Mitsubishi Eclipse 2020,Mitsubishi,Eclipse,Black,106000,cairo,5/31/2025,389461
Mitsubishi Lancer Crystala 1988,Mitsubishi,Lancer Crystala,Silver,,hurghada,5/31/2025,623157
Mitsubishi Eclipse 2018,Mitsubishi,Eclipse,Red,146000,cairo,5/31/2025,713552
Mitsubishi Lancer 1993,Mitsubishi,Lancer,Purple,300000,mansoura,5/31/2025,567506
Mitsubishi Lancer Crystala 1998,Mitsubishi,Lancer Crystala,Green,,faiyum,5/30/2025,320775
Mitsubishi Lancer Crystala 1998,Mitsubishi,Lancer Crystala,Dark green,200000,mansoura,5/30/2025,817892
Mitsubishi Lancer EX Shark 2016,Mitsubishi,Lancer EX Shark,Dark grey,203000,cairo,5/30/2025,847084
Mitsubishi Lancer Crystala 1999,Mitsubishi,Lancer Crystala,White,2000,mansoura,5/30/2025,456647
Mitsubishi Lancer Crystala 1998,Mitsubishi,Lancer Crystala,Blue,285000,obour city,5/30/2025,714309
Mitsubishi Lancer Puma 2006,Mitsubishi,Lancer Puma,Dark blue,300000,ismailia,5/30/2025,610918
Mitsubishi Lancer EX Shark 2014,Mitsubishi,Lancer EX Shark,Silver,170000,tagamo3 - new cairo,5/30/2025,312655
Mitsubishi Lancer Crystala 1998,Mitsubishi,Lancer Crystala,Dark red,99999,imbaba,5/30/2025,491764
Mitsubishi Lancer Puma 2006,Mitsubishi,Lancer Puma,Black,,ismailia,5/30/2025,575163
Mitsubishi Mirage 1999,Mitsubishi,Mirage,Black,188000,ismailia,5/30/2025,670352
Mitsubishi Lancer EX Shark 2015,Mitsubishi,Lancer EX Shark,Black,230000,obour city,5/30/2025,457754
Mitsubishi Attrage 2014,Mitsubishi,Attrage,Red,190000,mohandessin,5/29/2025,714679
Mitsubishi Xpander 2024,Mitsubishi,Xpander,Dark grey,19000,giza,5/29/2025,624082
Mitsubishi Lancer Puma 2008,Mitsubishi,Lancer Puma,Black,315000,tagamo3 - new cairo,5/29/2025,484892
Mitsubishi Lancer Puma 2007,Mitsubishi,Lancer Puma,Dark grey,180000,helwan,5/29/2025,817413
Mitsubishi Lancer EX Shark 2016,Mitsubishi,Lancer EX Shark,Red,200000,el manial,5/29/2025,694936
Mitsubishi Lancer EX Shark 2016Verified User,Mitsubishi,Lancer EX Shark,Black,159000,heliopolis,5/29/2025,725243
Mitsubishi Lancer Puma 2008,Mitsubishi,Lancer Puma,Gray,100000,heliopolis,5/29/2025,358652
Mitsubishi Lancer Puma 2007,Mitsubishi,Lancer Puma,Silver,200000,giza,5/29/2025,546740
Mitsubishi Lancer EX Shark 2015,Mitsubishi,Lancer EX Shark,Black,216000,zagazig,5/29/2025,312606
Mitsubishi Lancer EX Shark 2009,Mitsubishi,Lancer EX Shark,Silver,257000,obour city,5/29/2025,736778
Mitsubishi Lancer Puma 2006,Mitsubishi,Lancer Puma,Silver,188000,dakahlia,5/29/2025,655374
Mitsubishi Lancer Crystala 1998,Mitsubishi,Lancer Crystala,Silver,270000,obour city,5/29/2025,845431
Mitsubishi Lancer Puma 2009,Mitsubishi,Lancer Puma,Black,220000,aswan,5/28/2025,793988
Mitsubishi Xpander 2022,Mitsubishi,Xpander,Silver,122000,cairo,5/28/2025,833861
Mitsubishi Lancer Puma 2009,Mitsubishi,Lancer Puma,Gold,227000,shobra,5/28/2025,727254
Mitsubishi Lancer 2001,Mitsubishi,Lancer,Green,185000,el wadi el gedid,5/28/2025,374017
Mitsubishi Lancer EX Shark 2014,Mitsubishi,Lancer EX Shark,Red,148000,faiyum,5/28/2025,784584
Mitsubishi Lancer Puma 2007,Mitsubishi,Lancer Puma,Silver,400000,mit ghamr,5/28/2025,431569
Mitsubishi Lancer EX Shark 2016,Mitsubishi,Lancer EX Shark,Red,155000,el mahalla,5/27/2025,371109
Mitsubishi Lancer EX Shark 2016,Mitsubishi,Lancer EX Shark,Dark grey,220000,obour city,5/27/2025,377025
Mitsubishi Lancer EX Shark 2015,Mitsubishi,Lancer EX Shark,Dark red,143000,mokattam,5/27/2025,550023
Mitsubishi Lancer EX Shark 2016,Mitsubishi,Lancer EX Shark,Black,180000,cairo,5/27/2025,475492
Mitsubishi Lancer EX Shark 2015,Mitsubishi,Lancer EX Shark,Red,170000,zagazig,5/27/2025,595218
Mitsubishi Lancer Puma 2007,Mitsubishi,Lancer Puma,Black,335000,tagamo3 - new cairo,5/27/2025,728142
Mitsubishi Pajero 2015,Mitsubishi,Pajero,White,173000,heliopolis,5/27/2025,565702
Mitsubishi Lancer EX Shark 2014,Mitsubishi,Lancer EX Shark,Black,205000,tagamo3 - new cairo,5/27/2025,514515
Mitsubishi Eclipse Cross 2020,Mitsubishi,Eclipse Cross,Dark grey,37000,tagamo3 - new cairo,5/27/2025,442160
Mitsubishi Eclipse 2018,Mitsubishi,Eclipse,Bronze,85000,mokattam,5/27/2025,809881
Mitsubishi Lancer EX Shark 2014,Mitsubishi,Lancer EX Shark,Silver,60000,alexandria,5/27/2025,755110
Mitsubishi Lancer EX Shark 2009,Mitsubishi,Lancer EX Shark,Black,306000,el salam city,5/26/2025,490637
Mitsubishi Lancer EX Shark 2015,Mitsubishi,Lancer EX Shark,Silver,184000,mansoura,5/26/2025,434426
Mitsubishi Lancer Crystala 1998,Mitsubishi,Lancer Crystala,Silver,190000,heliopolis,5/26/2025,575820
Mitsubishi Eclipse Cross 2018,Mitsubishi,Eclipse Cross,Red,109000,ismailia,5/26/2025,515371
Mitsubishi Lancer EX Shark 2016,Mitsubishi,Lancer EX Shark,Silver,265000,sadat city,5/26/2025,669468
Mitsubishi Lancer Puma 2007,Mitsubishi,Lancer Puma,Dark blue,255000,10th of ramadan,5/26/2025,482073
Mitsubishi Lancer Crystala 1998,Mitsubishi,Lancer Crystala,Silver,206000,6-Oct,5/25/2025,619108
Mitsubishi Lancer EX Shark 2017,Mitsubishi,Lancer EX Shark,Silver,160000,alexandria,5/25/2025,775020
Mitsubishi Lancer Crystala 2000,Mitsubishi,Lancer Crystala,Silver,500000,obour city,5/25/2025,445834
Mitsubishi Lancer EX Shark 2012,Mitsubishi,Lancer EX Shark,Silver,196000,tagamo3 - new cairo,5/25/2025,761922
Mitsubishi Lancer EX Shark 2016,Mitsubishi,Lancer EX Shark,Black,200000,giza,5/24/2025,369811
Mitsubishi Eclipse Cross 2022,Mitsubishi,Eclipse Cross,Silver,25000,maadi,5/24/2025,742830
Mitsubishi Lancer Crystala 1998,Mitsubishi,Lancer Crystala,Dark red,99999,imbaba,5/24/2025,316540
Mitsubishi Lancer EX Shark 2016,Mitsubishi,Lancer EX Shark,Silver,59000,helwan,5/24/2025,736043
Mitsubishi Lancer EX Shark 2008,Mitsubishi,Lancer EX Shark,Black,330000,qalyubia,5/23/2025,840643
Mitsubishi Lancer Crystala 1999,Mitsubishi,Lancer Crystala,Red,,alexandria,5/23/2025,827174
Mitsubishi Lancer EX Shark 2017,Mitsubishi,Lancer EX Shark,Silver,70000,sheikh zayed city,5/23/2025,506751
Mitsubishi Lancer Crystala 2000,Mitsubishi,Lancer Crystala,Dark green,400000,nasr city,5/23/2025,717435
Mitsubishi Lancer EX Shark 2016,Mitsubishi,Lancer EX Shark,Silver,190000,hurghada,5/23/2025,524102
Mitsubishi Lancer Puma 2004,Mitsubishi,Lancer Puma,Silver,328000,tagamo3 - new cairo,5/23/2025,507152
Mitsubishi Lancer Puma 2008,Mitsubishi,Lancer Puma,White,173000,damietta,5/23/2025,678938
Mitsubishi Lancer EX Shark 2016,Mitsubishi,Lancer EX Shark,White,121000,delengat,5/23/2025,741786
Mitsubishi Lancer Puma 2007,Mitsubishi,Lancer Puma,Silver,283000,tanta,5/23/2025,706190
Mitsubishi Lancer Puma 2007,Mitsubishi,Lancer Puma,Dark grey,310000,abu qir,5/23/2025,817640
Mitsubishi Lancer EX Shark 2015,Mitsubishi,Lancer EX Shark,Silver,182000,tagamo3 - new cairo,5/22/2025,785467
